選手スラッグ,選手名,読み,プロフィール種別,カテゴリ,年度,使用確認時期,更新日,公開状態,プロ詳細URL,並び順,クラブカテゴリ,番手,メーカー,モデル,ロフト,シャフトメーカー,シャフトモデル,シャフト重量,フレックス,キャリー距離,総距離,クラブ別メモ,主な確認ソース,主な確認ソースURL,ソース確認日,全ソースURL,プロフィール概要
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,9,Iron,9I,Grindworks,PR-202,,True Temper,Dynamic Gold Tour Issue,,X100,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,10,Wedge,PW,Grindworks,PR-202,,True Temper,Dynamic Gold Tour Issue,,X100,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,11,Wedge,AW,Artisan Golf,Wedge,51°,True Temper,Dynamic Gold Tour Issue,,S400,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,12,Wedge,SW,Artisan Golf,Wedge,57°,True Temper,Dynamic Gold Tour Issue,,S400,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,13,Wedge,LW,Titleist,Vokey Design WedgeWorks,61°,True Temper,Dynamic Gold Tour Issue,,S400,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
patrick-reed,パトリック・リード,パトリック・リード,tour_pro,masters_2026_batch,2026,2026年確認,2026-04-10,true,https://www.mybagpro.jp/pros/patrick-reed,14,Putter,,Odyssey,White Hot Pro 3,,,,,,,,Confirmed from Patrick Reed WITB 2025 references.,What’s in Patrick Reed’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag,2026-04-10,https://www.pgatour.com/player/34360/Patrick-Reed/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-patrick-reeds-bag | https://www.golfpost.com/equipment/patrick-reed-witb,2026年マスターズ出場選手として、パトリック・リードの契約フリーらしいミックスセッティングをまとめたクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,1,Driver,,Titleist,GT2 Driver,10°,Graphite Design,Tour AD VF 6,,X,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,2,Fairway Wood,3W,Titleist,GT2 Fairway Wood,15°,Graphite Design,Tour AD VF 7,,X,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,3,Utility,3H,Titleist,GT2 Hybrid,21°,Graphite Design,Tour AD DI Hybrid 95,,X,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,4,Iron,4I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,5,Iron,5I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,6,Iron,6I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,7,Iron,7I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,8,Iron,8I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,9,Iron,9I,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,10,Wedge,PW,Titleist,T100 Iron,,True Temper,AMT Tour White,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,11,Wedge,AW,Titleist,Vokey Design SM10,50°,True Temper,Dynamic Gold Tour Issue,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,12,Wedge,SW,Titleist,Vokey Design SM10,56°,True Temper,Dynamic Gold Tour Issue,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,13,Wedge,LW,Titleist,Vokey Design WedgeWorks,60°,True Temper,Dynamic Gold Tour Issue,,X100,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
sungjae-im,イム・ソンジェ,イム・ソンジェ,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/sungjae-im,14,Putter,,Scotty Cameron,009 Tour Prototype,,,,,,,,Confirmed from GolfWRX Sungjae Im WITB 2026 (March).,What’s in Sungjae Im’s bag? - Golf Monthly,https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag,2026-04-10,https://www.pgatour.com/player/34046/sungjae-im/stats | https://www.golfmonthly.com/gear/gear-news/whats-in-sungjae-ims-bag | https://www.golfwrx.com/774378/sungjae-im-witb-2026-march/,2026年マスターズ出場選手として、イム・ソンジェの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
min-woo-lee,ミンウ・リー,ミンウ・リー,tour_pro,masters_2026_batch,2026,2026年3月,2026-04-10,true,https://www.mybagpro.jp/pros/min-woo-lee,1,Driver,,Callaway,Elyte Triple Diamond Driver,8°,Fujikura,Ventus Black 6,,X,,,Confirmed from GolfWRX Min Woo Lee WITB 2026 (March).,Min Woo Lee WITB 2026 (March) - GolfWRX,https://www.golfwrx.com/774826/min-woo-lee-witb-2026-march/,2026-04-10,https://www.pgatour.com/player/37378/min-woo-lee/stats?deviceId=10ac6cce-956c-491e-af8b-dffbfd6bf06d | https://www.golfwrx.com/774826/min-woo-lee-witb-2026-march/ | https://www.callawaygolf.com/tour-team/min-woo-lee/,2026年マスターズ出場選手として、ミンウ・リーの2026年3月時点で確認できるWITBをもとに整理したクラブセッティングページです。
